vehicle_id,image_file,source_image,x_center,y_center,width,height,theta_deg,class_id
019_0049,019_0049.jpg,19.png,961.50016,632.999936,20.2496,8.75008,7.358576,10
019_0050,019_0050.jpg,19.png,938.000384,124.250112,20.750336,10.000384,30.13854,10
019_0051,019_0051.jpg,19.png,1000.999936,567.24992,20.50048,10.500096,5.479844,10
019_0052,019_0052.jpg,19.png,472.500224,14.999552,8.999936,20.2496,37.85637,10
019_0053,019_0053.jpg,19.png,490.999808,408.250368,21.250048,8.999936,33.481625,10
019_0054,019_0054.jpg,19.png,990.49984,590.000128,20.50048,9.249792,9.30866,10
019_0055,019_0055.jpg,19.png,588.749824,368.749568,21.499904,9.749504,34.605366,10
019_0056,019_0056.jpg,19.png,220.000256,180.750336,19.500032,9.499648,40.199615,10
019_0057,019_0057.jpg,19.png,325.499904,3.999744,21.999616,9.749504,38.389328,10
019_0058,019_0058.jpg,19.png,203.249664,74.999808,9.749504,22.750208,35.59109,10
019_0059,019_0059.jpg,19.png,985.249792,600.75008,22.250496,10.000384,6.8761377,10
019_0060,019_0060.jpg,19.png,628.50048,42.000384,21.000192,9.499648,32.726223,10
019_0061,019_0061.jpg,19.png,361.499648,4.750336,20.750336,9.499648,37.17371,10
019_0062,019_0062.jpg,19.png,491.7504,26.999808,10.25024,21.999616,36.521202,10
019_0063,019_0063.jpg,19.png,106.749952,342.250496,9.499648,22.500352,30.366716,10
019_0064,019_0064.jpg,19.png,611.250176,288.499712,8.999936,21.74976,29.427711,10
019_0065,019_0065.jpg,19.png,177.50016,388.50048,10.000384,21.999616,30.379967,10
019_0066,019_0066.jpg,19.png,311.749632,21.499904,20.2496,10.000384,40.305218,10
019_0067,019_0067.jpg,19.png,1016.500224,544.249856,21.000192,8.999936,3.9105747,10
019_0068,019_0068.jpg,19.png,975.250432,671.250432,9.749504,21.999616,32.556225,10
019_0069,019_0069.jpg,19.png,607.250432,26.500096,21.499904,9.499648,37.392223,10
019_0070,019_0070.jpg,19.png,160.749568,302.000128,8.75008,18.249728,28.86612,10
019_0071,019_0071.jpg,19.png,519.999488,45.500416,9.749504,24.250368,33.157875,10
019_0072,019_0072.jpg,19.png,611.999744,622.49984,22.500352,10.000384,24.122726,10
019_0073,019_0073.jpg,19.png,113.750016,273.50016,9.249792,21.000192,29.09779,10
019_0074,019_0074.jpg,19.png,746.500096,226.750464,8.250368,11.49952,33.631798,10
019_0075,019_0075.jpg,19.png,616.250368,19.00032,22.500352,10.000384,36.04155,10
019_0076,019_0076.jpg,19.png,258.249728,396.000256,9.749504,21.499904,34.253407,10
019_0077,019_0077.jpg,19.png,305.50016,74.749952,21.250048,9.249792,40.858646,10
019_0078,019_0078.jpg,19.png,275.500032,65.50016,18.249728,9.499648,43.99237,10
019_0079,019_0079.jpg,19.png,481.250304,21.499904,10.000384,20.750336,38.71731,10
019_0080,019_0080.jpg,19.png,962.249728,275.749888,9.749504,22.250496,30.941574,10
019_0081,019_0081.jpg,19.png,986.500096,675.999744,9.749504,20.50048,34.9962,10
019_0082,019_0082.jpg,19.png,581.250048,518.750208,21.000192,9.749504,28.397957,10
019_0083,019_0083.jpg,19.png,228.750336,129.000448,17.750016,9.249792,35.187664,10
019_0084,019_0084.jpg,19.png,635.249664,33.000448,21.499904,9.749504,35.032013,10
019_0085,019_0085.jpg,19.png,314.25024,66.750464,21.499904,10.000384,40.724243,10
019_0086,019_0086.jpg,19.png,149.000192,366.999552,9.249792,20.2496,31.679464,10
019_0087,019_0087.jpg,19.png,885.250048,204.499968,23.000064,10.000384,34.786198,10
019_0088,019_0088.jpg,19.png,554.000384,564.750336,17.999872,9.499648,28.753979,10
019_0089,019_0089.jpg,19.png,972.99968,674.750464,8.75008,12.499968,31.165014,10
019_0090,019_0090.jpg,19.png,327.749632,49.750016,19.999744,9.749504,39.870396,10
019_0091,019_0091.jpg,19.png,225.000448,50.249728,8.999936,12.250112,38.2383,10
019_0092,019_0092.jpg,19.png,752.499712,141.249536,10.25024,24.500224,65.51204,9
019_0093,019_0093.jpg,19.png,255.250432,90.749952,17.750016,8.999936,38.45531,10
019_0094,019_0094.jpg,19.png,478.749696,24.250368,9.249792,13.750272,37.659554,10
019_0095,019_0095.jpg,19.png,343.24992,454.250496,10.500096,21.74976,84.74592,10
019_0096,019_0096.jpg,19.png,911.500288,243.749888,8.75008,17.250304,30.80775,10
019_0097,019_0097.jpg,19.png,604.250112,40.75008,24.250368,10.500096,37.10563,9
019_0098,019_0098.jpg,19.png,374.250496,0.749568,11.49952,7.499776,38.0373,10
019_0099,019_0099.jpg,19.png,640.749568,350.249984,21.999616,10.000384,30.970163,10
019_0100,019_0100.jpg,19.png,8.75008,845.249536,21.499904,8.500224,22.974026,10
019_0101,019_0101.jpg,19.png,304.0,31.250432,21.250048,10.25024,40.784958,10
019_0102,019_0102.jpg,19.png,774.750208,542.999552,22.500352,9.749504,31.56608,10
019_0103,019_0103.jpg,19.png,920.999936,251.49952,8.999936,13.500416,29.239103,10
019_0104,019_0104.jpg,19.png,462.749696,8.500224,10.000384,19.999744,37.198723,10
019_0105,019_0105.jpg,19.png,253.249536,89.249792,12.000256,8.250368,38.847042,10
019_0106,019_0106.jpg,19.png,650.000384,325.499904,28.499968,10.749952,34.429718,9
019_0107,019_0107.jpg,19.png,225.000448,184.250368,7.499776,8.250368,16.426674,10
019_0108,019_0108.jpg,19.png,68.2496,872.250368,19.250176,8.75008,23.453728,10
019_0109,019_0109.jpg,19.png,778.000384,225.50016,9.749504,5.74976,7.303704,10
019_0110,019_0110.jpg,19.png,282.500096,56.000512,21.000192,10.000384,42.149563,10
019_0111,019_0111.jpg,19.png,1019.7504,531.999744,16.499712,8.999936,2.4054048,10
019_0112,019_0112.jpg,19.png,478.249984,129.250304,3.500032,7.749632,-0.11934221,10
019_0113,019_0113.jpg,19.png,341.000192,468.50048,10.749952,25.749504,81.3187,10
019_0114,019_0114.jpg,19.png,253.750272,78.000128,3.999744,7.999488,0.3843981,10
019_0115,019_0115.jpg,19.png,253.249536,88.999936,12.250112,8.250368,35.753094,9
019_0116,019_0116.jpg,19.png,254.749696,13.750272,9.499648,19.00032,36.23053,10
019_0117,019_0117.jpg,19.png,296.500224,39.749632,23.000064,9.749504,36.740902,10
019_0118,019_0118.jpg,19.png,254.249984,122.999808,3.749888,7.999488,0.30255318,10
020_0000,020_0000.jpg,20.png,539.49952,664.500224,9.749504,21.499904,16.185377,10
020_0001,020_0001.jpg,20.png,789.250048,574.249984,9.249792,21.999616,4.9907756,10
020_0002,020_0002.jpg,20.png,798.49984,587.249664,8.999936,20.2496,2.1331875,10
020_0003,020_0003.jpg,20.png,135.24992,610.499584,8.999936,21.499904,4.550078,10
020_0004,020_0004.jpg,20.png,419.999744,53.250048,10.25024,21.74976,41.395428,10
020_0005,020_0005.jpg,20.png,701.249536,762.749952,9.249792,19.749888,29.681784,10
020_0006,020_0006.jpg,20.png,190.000128,649.499648,8.75008,19.999744,6.2901125,10
020_0007,020_0007.jpg,20.png,812.499968,490.749952,21.000192,9.749504,32.893623,10
020_0008,020_0008.jpg,20.png,26.000384,101.74976,21.74976,10.500096,30.579708,10
020_0009,020_0009.jpg,20.png,810.749952,586.500096,10.000384,22.750208,1.3069652,10
020_0010,020_0010.jpg,20.png,299.49952,113.250304,10.000384,21.74976,40.772602,10
020_0011,020_0011.jpg,20.png,94.999552,544.249856,21.000192,8.999936,4.5581245,10
020_0012,020_0012.jpg,20.png,681.749504,750.249984,9.749504,19.250176,31.107105,10
020_0013,020_0013.jpg,20.png,270.999552,574.49984,10.000384,22.250496,30.762453,10
020_0014,020_0014.jpg,20.png,147.00032,613.74976,9.749504,22.750208,5.8994327,10
020_0015,020_0015.jpg,20.png,682.999808,434.499584,22.750208,9.499648,32.183254,10
020_0016,020_0016.jpg,20.png,174.999552,673.250304,8.75008,19.500032,56.94304,10
020_0017,020_0017.jpg,20.png,76.499968,579.250176,22.500352,10.500096,3.9837563,10
020_0018,020_0018.jpg,20.png,214.250496,137.249792,23.000064,10.000384,32.677555,10
020_0019,020_0019.jpg,20.png,407.24992,632.250368,19.250176,9.749504,13.200664,10
020_0020,020_0020.jpg,20.png,198.250496,533.499904,9.499648,20.2496,29.742157,10
020_0021,020_0021.jpg,20.png,169.499648,558.749696,9.249792,19.999744,29.717045,10
020_0022,020_0022.jpg,20.png,333.750272,96.0,10.25024,21.999616,41.512764,10
020_0023,020_0023.jpg,20.png,168.500224,632.999936,9.249792,21.999616,8.09216,10
020_0024,020_0024.jpg,20.png,398.999552,654.49984,20.750336,9.749504,12.337823,10
020_0025,020_0025.jpg,20.png,442.999808,29.249536,8.999936,21.499904,39.52118,10
020_0026,020_0026.jpg,20.png,917.000192,563.500032,21.74976,10.25024,34.934032,10
020_0027,020_0027.jpg,20.png,179.749888,643.999744,8.75008,20.50048,6.395137,10
020_0028,020_0028.jpg,20.png,972.499968,436.750336,9.499648,22.500352,32.564087,10
020_0029,020_0029.jpg,20.png,397.500416,76.250112,9.749504,20.750336,42.946957,10
020_0030,020_0030.jpg,20.png,355.00032,119.24992,10.749952,26.500096,45.052677,10
020_0031,020_0031.jpg,20.png,288.499712,106.000384,9.749504,20.50048,46.087475,10
020_0032,020_0032.jpg,20.png,527.500288,660.50048,8.75008,19.749888,16.505653,10
020_0033,020_0033.jpg,20.png,343.749632,856.000512,22.250496,10.25024,19.181839,10
020_0034,020_0034.jpg,20.png,187.7504,529.000448,8.999936,20.2496,26.872734,10
020_0035,020_0035.jpg,20.png,53.74976,612.50048,20.50048,9.499648,4.320127,10
020_0036,020_0036.jpg,20.png,803.749888,503.499776,22.750208,10.25024,34.04184,10
020_0037,020_0037.jpg,20.png,460.749824,10.000384,8.999936,19.500032,42.861526,10
020_0038,020_0038.jpg,20.png,124.000256,600.999936,8.500224,20.50048,4.370627,10
020_0039,020_0039.jpg,20.png,778.500096,568.500224,9.749504,19.749888,0.43833196,10
020_0040,020_0040.jpg,20.png,348.250112,191.500288,21.499904,10.25024,32.29085,10
020_0041,020_0041.jpg,20.png,635.249664,53.250048,9.499648,21.74976,61.463505,10
020_0042,020_0042.jpg,20.png,157.750272,625.250304,8.75008,19.999744,8.444001,10
020_0043,020_0043.jpg,20.png,880.0,537.749504,21.250048,10.000384,33.56067,10
020_0044,020_0044.jpg,20.png,388.750336,676.50048,20.50048,9.749504,17.782755,10
020_0045,020_0045.jpg,20.png,629.74976,402.750464,20.2496,10.000384,31.41584,10
020_0046,020_0046.jpg,20.png,44.499968,622.49984,19.999744,8.999936,6.7329345,10
020_0047,020_0047.jpg,20.png,843.249664,530.750464,24.000512,10.749952,35.11655,10
020_0048,020_0048.jpg,20.png,200.500224,576.749568,9.499648,22.500352,30.876633,10
020_0049,020_0049.jpg,20.png,39.999488,632.75008,20.2496,8.75008,7.1991343,10
020_0050,020_0050.jpg,20.png,501.250048,242.499584,10.000384,22.250496,24.671667,10
020_0051,020_0051.jpg,20.png,79.500288,567.24992,20.2496,10.500096,5.593806,10
020_0052,020_0052.jpg,20.png,401.50016,979.500032,20.50048,8.75008,29.725983,10
020_0053,020_0053.jpg,20.png,157.500416,552.999936,9.249792,20.50048,28.982899,10
020_0054,020_0054.jpg,20.png,16.749568,124.250112,21.250048,10.25024,30.731806,10
020_0055,020_0055.jpg,20.png,664.999936,35.250176,9.499648,21.250048,56.35603,10
020_0056,020_0056.jpg,20.png,766.749696,558.000128,21.250048,9.499648,89.32469,10
020_0057,020_0057.jpg,20.png,725.999616,108.000256,8.75008,19.00032,61.22777,10
020_0058,020_0058.jpg,20.png,63.750144,600.75008,21.74976,10.25024,7.59166,10
020_0059,020_0059.jpg,20.png,160.499712,667.7504,8.999936,20.2496,56.80029,10
020_0060,020_0060.jpg,20.png,53.74976,671.250432,9.749504,21.499904,32.521225,10
020_0061,020_0061.jpg,20.png,190.749696,568.75008,9.249792,20.50048,29.852764,10
020_0062,020_0062.jpg,20.png,757.499904,24.000512,8.999936,21.74976,1.2048054,10
020_0063,020_0063.jpg,20.png,457.249792,634.500096,21.74976,9.249792,26.798399,10
020_0064,020_0064.jpg,20.png,647.499776,230.500352,10.000384,22.500352,60.851585,10
020_0065,020_0065.jpg,20.png,69.000192,590.249984,19.999744,8.999936,9.107064,10
020_0066,020_0066.jpg,20.png,100.2496,531.749888,19.749888,9.499648,1.1150318,10
020_0067,020_0067.jpg,20.png,1004.000256,617.249792,20.2496,9.499648,30.559895,10
020_0068,020_0068.jpg,20.png,3.749888,145.999872,14.49984,9.499648,31.103033,10
020_0069,020_0069.jpg,20.png,140.000256,649.499648,8.999936,20.50048,57.83545,10
020_0070,020_0070.jpg,20.png,977.999872,602.749952,20.2496,8.75008,33.024086,10
020_0071,020_0071.jpg,20.png,659.00032,64.749568,9.249792,20.50048,55.081287,10
020_0072,020_0072.jpg,20.png,40.500224,275.749888,10.25024,22.750208,31.312714,10
020_0073,020_0073.jpg,20.png,754.750464,553.499648,21.499904,8.75008,84.95005,10
020_0074,020_0074.jpg,20.png,551.499776,107.249664,8.500224,18.249728,7.471132,10
020_0075,020_0075.jpg,20.png,186.999808,135.24992,21.74976,9.749504,33.2984,10
020_0076,020_0076.jpg,20.png,65.000448,675.999744,9.749504,20.50048,35.56833,10
020_0077,020_0077.jpg,20.png,296.999936,559.500288,18.499584,8.500224,69.47195,10
020_0078,020_0078.jpg,20.png,687.500288,453.250048,21.250048,9.499648,32.16176,10
020_0079,020_0079.jpg,20.png,108.499968,621.750272,8.999936,20.50048,61.832092,10
020_0080,020_0080.jpg,20.png,636.499968,223.750144,10.500096,24.500224,56.971428,9
020_0081,020_0081.jpg,20.png,463.750144,624.749568,19.250176,8.999936,26.90893,10
020_0082,020_0082.jpg,20.png,989.249536,285.249536,21.499904,9.499648,33.63347,10
020_0083,020_0083.jpg,20.png,671.750144,744.500224,9.249792,20.750336,29.793245,10
020_0084,020_0084.jpg,20.png,149.000192,659.749888,9.499648,20.750336,63.358463,10
020_0085,020_0085.jpg,20.png,2.249728,160.749568,10.999808,8.75008,30.758833,10
020_0086,020_0086.jpg,20.png,378.999808,697.249792,21.999616,10.000384,16.429956,10
020_0087,020_0087.jpg,20.png,128.499712,642.249728,8.75008,19.999744,59.79684,10
020_0088,020_0088.jpg,20.png,563.749888,70.500352,8.250368,18.750464,26.396107,10
020_0089,020_0089.jpg,20.png,718.49984,273.250304,8.75008,19.500032,56.0513,10
020_0090,020_0090.jpg,20.png,178.249728,146.750464,22.750208,9.749504,32.163387,10
020_0091,020_0091.jpg,20.png,382.000128,214.500352,23.000064,10.749952,32.261116,10
020_0092,020_0092.jpg,20.png,121.499648,634.000384,9.249792,19.250176,63.570766,10
020_0093,020_0093.jpg,20.png,748.749824,120.999936,8.75008,20.750336,53.30486,10
020_0094,020_0094.jpg,20.png,661.000192,435.500032,22.250496,9.249792,33.260887,10
020_0095,020_0095.jpg,20.png,669.750272,72.500224,8.75008,18.249728,60.279953,10
020_0096,020_0096.jpg,20.png,424.250368,94.999552,20.2496,9.749504,15.940132,10
020_0097,020_0097.jpg,20.png,220.749824,592.749568,8.500224,16.499712,28.231236,10
020_0098,020_0098.jpg,20.png,688.0,48.749568,9.749504,20.2496,61.36111,10
020_0099,020_0099.jpg,20.png,919.749632,42.749952,21.74976,9.249792,46.035908,10
020_0100,020_0100.jpg,20.png,829.500416,645.74976,9.249792,19.250176,34.481018,10
020_0101,020_0101.jpg,20.png,741.000192,113.000448,8.500224,17.999872,58.69128,10
020_0102,020_0102.jpg,20.png,252.000256,563.00032,8.75008,21.74976,29.775696,10
020_0103,020_0103.jpg,20.png,723.999744,209.750016,8.75008,21.000192,2.0312798,10
020_0104,020_0104.jpg,20.png,451.00032,701.249536,9.249792,21.000192,29.167082,10
020_0105,020_0105.jpg,20.png,467.749888,613.000192,19.00032,9.249792,24.955496,10
020_0106,020_0106.jpg,20.png,458.999808,67.999744,21.250048,9.749504,13.345759,10
020_0107,020_0107.jpg,20.png,180.50048,563.500032,9.749504,19.999744,29.990824,10
020_0108,020_0108.jpg,20.png,692.2496,85.999616,7.999488,19.250176,58.74987,10
020_0109,020_0109.jpg,20.png,657.750016,122.999808,9.249792,20.50048,0.068026185,10
020_0110,020_0110.jpg,20.png,845.249536,511.750144,19.00032,10.25024,33.671463,10
020_0111,020_0111.jpg,20.png,536.250368,160.749568,10.25024,25.749504,57.552563,9
020_0112,020_0112.jpg,20.png,220.499968,474.000384,10.000384,23.499776,27.297646,10
020_0113,020_0113.jpg,20.png,497.000448,140.749824,8.500224,19.999744,50.014305,10
020_0114,020_0114.jpg,20.png,280.75008,580.50048,8.999936,20.50048,30.828548,10
020_0115,020_0115.jpg,20.png,736.0,215.749632,8.250368,19.00032,1.5829539,10
020_0116,020_0116.jpg,20.png,665.499648,175.500288,17.50016,7.999488,86.88784,10
020_0117,020_0117.jpg,20.png,854.500352,156.99968,8.75008,19.00032,82.70851,10
020_0118,020_0118.jpg,20.png,140.000256,105.749504,18.750464,8.75008,33.508663,10
020_0119,020_0119.jpg,20.png,480.749568,229.250048,8.999936,16.749568,27.600649,10
020_0120,020_0120.jpg,20.png,208.0,539.249664,9.249792,20.50048,31.572176,10
020_0121,020_0121.jpg,20.png,411.7504,620.250112,14.749696,7.999488,17.549564,10
020_0122,020_0122.jpg,20.png,417.50016,970.000384,21.499904,8.500224,30.140448,10
020_0123,020_0123.jpg,20.png,605.750272,200.75008,9.499648,24.000512,56.150726,9
020_0124,020_0124.jpg,20.png,452.750336,698.25024,8.500224,14.49984,29.613138,10
020_0125,020_0125.jpg,20.png,746.500096,228.750336,8.500224,10.25024,4.004098,10
020_0126,020_0126.jpg,20.png,556.749824,177.000448,9.749504,22.750208,56.491196,10
020_0127,020_0127.jpg,20.png,597.999616,623.500288,10.000384,24.250368,33.584915,10
020_0128,020_0128.jpg,20.png,616.999936,313.249792,10.000384,23.24992,29.635212,10
020_0129,020_0129.jpg,20.png,561.750016,673.250304,10.749952,26.500096,20.678093,10
020_0130,020_0130.jpg,20.png,561.750016,673.250304,10.749952,26.749952,20.787886,9
020_0131,020_0131.jpg,20.png,519.749632,258.750464,26.000384,10.000384,32.612904,9
020_0132,020_0132.jpg,20.png,597.999616,623.750144,10.000384,24.500224,33.372967,9
020_0133,020_0133.jpg,20.png,735.500288,224.749568,7.499776,1.750016,-0.5145067,10
020_0134,020_0134.jpg,20.png,692.2496,85.999616,7.749632,18.750464,59.070473,9
020_0135,020_0135.jpg,20.png,209.750016,586.999808,8.999936,17.750016,31.830675,10
020_0136,020_0136.jpg,20.png,219.249664,545.750016,8.250368,19.749888,28.634222,10
020_0137,020_0137.jpg,20.png,804.50048,115.749888,7.999488,17.000448,60.066696,10
020_0138,020_0138.jpg,20.png,537.249792,673.250304,8.500224,4.2496,6.6058946,10
020_0139,020_0139.jpg,20.png,879.500288,474.25024,8.75008,19.500032,50.885624,10
020_0140,020_0140.jpg,20.png,663.87456,248.75008,21.74464,8.999936,-45.46581,10
020_0141,020_0141.jpg,20.png,540.99968,103.499776,16.499712,8.999936,-90.0,10
020_0142,020_0142.jpg,20.png,554.999808,62.874624,18.809856,8.999936,113.498566,10
021_0000,021_0000.jpg,21.png,819.00032,548.750336,22.250496,10.000384,34.9852,10
021_0001,021_0001.jpg,21.png,431.250432,434.499584,9.749504,22.250496,32.309776,10
021_0002,021_0002.jpg,21.png,806.750208,569.249792,21.999616,9.749504,34.794674,10
021_0003,021_0003.jpg,21.png,430.749696,371.250176,10.000384,21.999616,32.509228,10
021_0004,021_0004.jpg,21.png,731.49952,490.999808,9.749504,21.74976,32.209625,10
021_0005,021_0005.jpg,21.png,711.000064,478.000128,10.500096,23.749632,34.90078,10
021_0006,021_0006.jpg,21.png,522.999808,403.500032,9.499648,20.2496,32.002605,10
021_0007,021_0007.jpg,21.png,648.999936,504.500224,10.000384,20.50048,32.95987,10
021_0008,021_0008.jpg,21.png,299.249664,402.499584,23.000064,10.999808,48.542015,10
021_0009,021_0009.jpg,21.png,211.00032,502.250496,21.250048,10.000384,35.195602,10
021_0010,021_0010.jpg,21.png,824.000512,537.499648,21.999616,9.749504,36.301422,10
021_0011,021_0011.jpg,21.png,721.250304,485.250048,9.749504,22.250496,32.63893,10
021_0012,021_0012.jpg,21.png,408.999936,445.750272,9.499648,19.00032,30.633036,10
021_0013,021_0013.jpg,21.png,810.749952,514.249728,22.250496,10.25024,35.18933,10
021_0014,021_0014.jpg,21.png,838.750208,607.750144,21.74976,9.749504,37.013252,10
021_0015,021_0015.jpg,21.png,450.499584,382.749696,8.500224,17.999872,32.006134,10
021_0016,021_0016.jpg,21.png,309.250048,395.249664,23.000064,10.25024,51.174797,10
021_0017,021_0017.jpg,21.png,888.75008,1006.999552,23.000064,10.000384,78.63836,10
021_0018,021_0018.jpg,21.png,411.249664,422.500352,9.499648,21.499904,32.637386,10
021_0019,021_0019.jpg,21.png,811.49952,558.749696,20.750336,9.749504,36.605198,10
021_0020,021_0020.jpg,21.png,474.000384,371.749888,10.500096,23.000064,31.767164,10
021_0021,021_0021.jpg,21.png,443.49952,350.249984,9.749504,22.250496,31.473543,10
021_0022,021_0022.jpg,21.png,682.25024,455.499776,10.25024,20.2496,32.99121,10
021_0023,021_0023.jpg,21.png,286.000128,656.749568,17.000448,9.499648,12.006897,10
021_0024,021_0024.jpg,21.png,460.000256,391.499776,9.749504,20.50048,33.595585,10
021_0025,021_0025.jpg,21.png,366.999552,420.2496,9.249792,20.2496,34.593998,10
021_0026,021_0026.jpg,21.png,328.999936,382.000128,21.999616,10.25024,55.425606,10
021_0027,021_0027.jpg,21.png,1010.750464,101.250048,10.25024,22.500352,27.825079,10
021_0028,021_0028.jpg,21.png,280.000512,668.250112,22.250496,10.000384,13.269381,10
021_0029,021_0029.jpg,21.png,319.500288,547.749888,9.499648,19.250176,18.879286,10
021_0030,021_0030.jpg,21.png,236.000256,568.000512,19.500032,10.000384,29.82112,10
021_0031,021_0031.jpg,21.png,180.2496,552.999936,21.499904,10.749952,29.224913,10
021_0032,021_0032.jpg,21.png,302.999552,533.000192,21.74976,10.749952,48.882614,10
021_0033,021_0033.jpg,21.png,247.24992,547.250176,22.500352,11.249664,33.233967,10
021_0034,021_0034.jpg,21.png,748.250112,504.250368,9.749504,23.24992,31.313578,10
021_0035,021_0035.jpg,21.png,401.750016,414.249984,10.500096,24.75008,34.245827,10
021_0036,021_0036.jpg,21.png,256.0,602.999808,23.000064,10.999808,48.63024,10
021_0037,021_0037.jpg,21.png,153.749504,868.750336,20.750336,8.999936,32.27186,10
021_0038,021_0038.jpg,21.png,596.50048,385.750016,10.749952,22.750208,37.01053,10
021_0039,021_0039.jpg,21.png,775.749632,1013.499904,11.249664,22.750208,29.649603,10
021_0040,021_0040.jpg,21.png,860.250112,577.000448,21.74976,9.749504,37.91498,10
021_0041,021_0041.jpg,21.png,712.999936,475.249664,10.25024,18.249728,35.670948,10
021_0042,021_0042.jpg,21.png,167.999488,574.749696,23.24992,11.249664,30.909893,10
021_0043,021_0043.jpg,21.png,82.750464,617.249792,20.750336,9.499648,31.217258,10
021_0044,021_0044.jpg,21.png,831.750144,528.0,21.74976,10.500096,37.528027,10
021_0045,021_0045.jpg,21.png,281.249792,417.999872,21.999616,9.749504,47.450485,10
021_0046,021_0046.jpg,21.png,339.999744,374.750208,21.499904,10.000384,60.551735,10
021_0047,021_0047.jpg,21.png,250.000384,456.75008,21.250048,9.249792,38.894493,10
021_0048,021_0048.jpg,21.png,357.74976,380.000256,8.500224,20.2496,4.8909974,10
021_0049,021_0049.jpg,21.png,691.500032,462.249984,9.499648,21.499904,31.912746,10
021_0050,021_0050.jpg,21.png,274.249728,571.7504,23.000064,10.500096,52.643993,10
021_0051,021_0051.jpg,21.png,268.749824,519.499776,19.999744,9.499648,32.007282,10
021_0052,021_0052.jpg,21.png,242.499584,622.999552,23.24992,10.25024,51.95044,10
021_0053,021_0053.jpg,21.png,908.499968,984.250368,21.999616,10.000384,79.72549,10
021_0054,021_0054.jpg,21.png,255.750144,259.00032,20.750336,9.749504,61.35836,10
021_0055,021_0055.jpg,21.png,318.249984,387.500032,21.74976,9.499648,58.152317,10
021_0056,021_0056.jpg,21.png,498.249728,530.249728,22.250496,10.25024,32.852673,10
021_0057,021_0057.jpg,21.png,274.249728,508.499968,22.750208,9.499648,28.798792,10
021_0058,021_0058.jpg,21.png,476.749824,306.499584,10.500096,21.000192,37.35061,10
021_0059,021_0059.jpg,21.png,51.00032,437.250048,9.749504,22.500352,32.77275,10
021_0060,021_0060.jpg,21.png,222.999552,588.000256,22.750208,10.000384,35.375,10
021_0061,021_0061.jpg,21.png,256.0,447.250432,21.74976,10.25024,39.546753,10
021_0062,021_0062.jpg,21.png,56.500224,602.749952,20.2496,8.75008,33.16032,10
021_0063,021_0063.jpg,21.png,254.000128,600.999936,17.000448,10.25024,49.776447,10
021_0064,021_0064.jpg,21.png,199.000064,523.249664,19.00032,9.249792,33.407097,10
021_0065,021_0065.jpg,21.png,542.999552,460.000256,20.2496,10.25024,30.361784,10
021_0066,021_0066.jpg,21.png,67.749888,285.500416,21.74976,9.749504,33.048054,10
021_0067,021_0067.jpg,21.png,458.000384,908.99968,19.749888,8.250368,34.11849,10
021_0068,021_0068.jpg,21.png,792.250368,588.749824,22.500352,9.749504,34.77534,10
021_0069,021_0069.jpg,21.png,406.750208,449.750016,9.749504,9.499648,28.408674,10
021_0070,021_0070.jpg,21.png,317.500416,605.750272,21.499904,10.000384,14.843043,10
021_0071,021_0071.jpg,21.png,253.750272,444.749824,15.250432,9.499648,42.878017,10
021_0072,021_0072.jpg,21.png,343.749632,242.499584,9.499648,21.250048,64.13907,10
021_0073,021_0073.jpg,21.png,368.0,233.749504,10.500096,21.999616,71.1925,10
021_0074,021_0074.jpg,21.png,658.750464,511.500288,9.499648,22.500352,33.355854,10
021_0075,021_0075.jpg,21.png,163.999744,617.499648,10.25024,23.24992,32.11646,10
021_0076,021_0076.jpg,21.png,619.49952,481.999872,8.75008,18.750464,34.87441,10
021_0077,021_0077.jpg,21.png,320.499712,251.249664,10.000384,21.499904,68.68677,10
021_0078,021_0078.jpg,21.png,252.99968,253.750272,8.999936,8.75008,5.5766983,10
021_0079,021_0079.jpg,21.png,240.749568,681.499648,10.25024,24.75008,30.537348,10
021_0080,021_0080.jpg,21.png,254.999552,257.000448,16.749568,8.75008,57.429123,10
021_0081,021_0081.jpg,21.png,450.499584,345.249792,5.250048,10.999808,0.38301942,10
021_0082,021_0082.jpg,21.png,227.00032,590.749696,12.499968,9.249792,32.65519,10
021_0083,021_0083.jpg,21.png,772.50048,611.500032,20.750336,9.249792,38.36393,10
021_0084,021_0084.jpg,21.png,437.250048,527.750144,9.749504,19.999744,31.847391,10
021_0085,021_0085.jpg,21.png,1.50016,45.750272,12.749824,7.999488,50.992172,10
021_0086,021_0086.jpg,21.png,936.75008,935.24992,21.250048,7.499776,81.35849,10
021_0087,021_0087.jpg,21.png,616.75008,353.999872,18.249728,10.000384,79.55513,10
021_0088,021_0088.jpg,21.png,594.249728,995.999744,21.999616,8.75008,33.674202,10
021_0089,021_0089.jpg,21.png,385.50016,494.749696,11.7504,28.000256,31.542263,10
021_0090,021_0090.jpg,21.png,877.750272,1019.249664,18.249728,9.749504,79.15674,10
021_0091,021_0091.jpg,21.png,827.49952,627.500032,19.749888,8.999936,36.598804,10
021_0092,021_0092.jpg,21.png,724.750336,478.000128,11.249664,7.999488,9.925884,10
021_0093,021_0093.jpg,21.png,622.249984,478.249984,8.250368,9.249792,33.300854,10
021_0094,021_0094.jpg,21.png,252.499968,450.499584,7.24992,5.250048,-0.36402404,10
021_0095,021_0095.jpg,21.png,935.499776,926.249984,8.250368,4.2496,0.037491918,10
